fname,date,tt,dtt,fi,dfi,rl,drl,ri,dri,lwp,dlwp,iwp,diwp,twp,dtwp,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012012006_cld1_0002_ch2_R000HBR.nc.nc,RESULTS/,1.0584988114314684,0.3101098187933935,0.03351117017921339,0.32853398085383184,18.690557052735404,2.3089787713790653,59.43792005052746,2.9898748630205922,13.189288283541648,5.493451030597727,1.151163861640081,11.285683347821058,14.340452145181729,16.779134378418785,0.18319558524543977,254.8000030517578,-1.0,1,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R000P.nc.nc,RESULTS/,1.076930354412897,0.24269263574326566,0.025800003651839924,0.2559757812560775,18.86468872218043,1.4890096079502368,58.89599135604466,1.8054722569021187,13.543970607644498,4.121253782184189,0.8789411578301735,8.720450427919525,14.422911765474671,12.841704210103714,0.40617712234055503,254.8000030517578,-1.0,1,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R000SC.nc.nc,RESULTS/,0.7285799811893663,0.6420952724159884,0.4155699223039471,0.7153775081648255,15.947794493775161,7.378325385574927,60.30682541823181,13.790674347379536,7.746162541524391,10.410469080363978,14.479923446009423,24.92629570826562,22.226085987533814,35.336764788629594,0.13017805386976322,254.8000030517578,-1.0,0,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R050P.nc.nc,RESULTS/,1.0539258531399411,0.33175849284957326,0.043279287371284725,0.3530072597755233,19.062297043617423,2.373222482253347,60.02130506582155,3.3131861949649535,13.393498449667645,5.8835196444940925,1.499653507307806,12.231915688350707,14.893151956975451,18.1154353328448,0.3023450513849151,254.8000030517578,-1.0,1,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R050SC.nc.nc,RESULTS/,0.7425579710220016,0.37286328874228325,0.3938343539971857,0.41158125635181375,15.903298566527878,4.040389538917849,58.25968395073047,8.580006383032133,7.872747410745365,5.953319775682254,13.28034434695494,13.878790686940068,21.153091757700306,19.83211046262232,0.11678685150366824,254.8000030517578,-1.0,1,3200.0,3200.0
results_simulation_2012021705_cld1_0002_ch2_R000HBR.nc.nc,RESULTS/,0.9022014949580118,0.5427701324389375,0.0008865495200309971,0.5611993173539199,16.86657410805244,5.30794721387738,38.58182395519335,14.909809668292084,10.14469891673667,9.295673715958108,0.01972225219678767,12.484485357376174,10.164421168933458,21.780159073334282,0.3168486592110116,255.5,-1.0,0,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R000P.nc.nc,RESULTS/,0.8960299568349298,0.3101564936854183,0.02316859300734298,0.32437677890614763,15.76255680928978,2.546765586320734,38.76325254394342,5.376954863160052,9.415815398290698,4.780558406577456,0.517506365527172,7.245457488870571,9.93332176381787,12.026015895448026,0.4920517357535933,255.5,-1.0,1,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R000SC.nc.nc,RESULTS/,0.700322402176943,0.6964462349106697,0.24054418892181734,0.7354665250591363,15.181403752352562,8.457260805220402,42.379916071947086,10.57099061104731,7.087918096177068,10.997227124622341,5.888340102145759,18.00367249531585,12.976258198322828,29.000899619938192,0.13495076978835546,255.5,-1.0,0,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R050P.nc.nc,RESULTS/,0.9056484354602542,0.29384942238444245,0.005071329658491139,0.30001853133144346,16.932695269584784,2.7227037162612646,38.014543738673716,4.587334494194703,10.223379319349801,4.960983390155402,0.11132759163346397,6.586111161460246,10.334706910983265,11.547094551615647,0.3576909787732058,255.5,-1.0,1,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R050SC.nc.nc,RESULTS/,0.7050420570240256,0.49679656652480997,0.23163478307543375,0.5234897051393795,15.082485249250926,5.9972106230761995,43.099789674225626,6.044750652099473,7.089190950110929,7.814141733725955,5.764552475952713,13.027770471053254,12.853743426063641,20.84191220477921,0.13772760280642224,255.5,-1.0,1,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R000HBR.nc.nc,RESULTS/,1.9299925728003262,0.9932285668242705,2.8520252732391183,0.7838948396332827,6.537547179436859,6.092758004750913,15.067925504897559,8.596733183919529,8.411611667096572,12.16817087507808,25.628186906801247,7.044121723534529,34.03979857389782,19.212292598612606,0.33219418849803223,255.5,-1.0,0,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R000P.nc.nc,RESULTS/,2.0532067838618953,0.5036976007030026,2.8588114822755735,0.3102510455893757,6.5810366638685815,4.124322630403496,14.907614832866003,5.885824597816316,9.00815274873255,7.855293054205793,25.45195843937097,2.762212112012351,34.46011118810352,10.617505166218145,0.32695156368165984,255.5,-1.0,1,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R000SC.nc.nc,RESULTS/,2.374207219720475,0.24003460311541724,2.6085502093291852,0.11929318267057501,7.484894061374045,2.2182690203727486,17.12874117198709,4.347641702734433,11.84712634623811,4.708842599222738,26.27579762084554,1.2016675954661915,38.12292396708365,5.910510194688929,0.24615612105428009,255.5,-1.0,1,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R050P.nc.nc,RESULTS/,2.360513472316947,0.193721465615414,2.540582404942977,0.08510417709692351,7.485738587811303,1.7904566753066578,16.86169904364201,2.957252453595878,11.780124524514278,3.7843635694038933,25.231879668005355,0.8452376240259081,37.01200419251963,4.629601193429801,0.22664267712764485,255.5,-1.0,1,1600.0,1600.0
