Date/Time,Latitude (degree),Longitude (degree),Optical depth liquid (1),Error optical depth liquid (1),Optical depth ice (1), Error optical depth ice (1),Effective droplet radius liquid (um),Error effective droplet radius liquid (um),Effective droplet radius ice (um),Error effective droplet radius (um),Liquid water path (g m^(-2)),Error liquid water path (g m^(-2)),Ice water path (g m^(-2)),Error ice water path (g m^(-2)),Total water path (g m^(-2)),Error total water path (g m^(-2)),Averaging Kernel matrix [11],Averaging Kernel matrix [12],Averaging Kernel matrix [13],Averaging Kernel matrix [14],Averaging Kernel matrix [21],Averaging Kernel matrix [22],Averaging Kernel matrix [23],Averaging Kernel matrix [24],Averaging Kernel matrix[31],Averaging Kernel matrix [32],Averaging Kernel matrix [33],Averaging Kernel matrix [34],Averaging Kernel matrix [41],Averaging Kernel matrix [42],Averaging Kernel matrix [43],Averaging Kernel matrix [44]
2017-06-20T07:43:00,78.991247,9.336206,2.028503,0.01270735,1.26750252,0.03569075,3.37883886,0.14987249,30.33000177,0.56114495,4.56932318,0.23130194,23.79255877,3.26078719,28.361881949999997,3.4920891299999997,0.8424504,-0.02983695,0.2306256,-0.01003725,-0.03809443,0.8493627,-0.1190028,0.003804394,0.2218392,0.2659257,0.945036,-0.008689195,-0.5885288,-0.03522208,-0.4516554,-0.279422
2017-06-20T07:44:00,78.991275,9.336124,2.67081686,0.02745905,1.41662619,0.02991875,3.8520266,0.16138136,32.00376267,1.02931314,6.85870506,0.35786202,28.2462591,5.42305072,35.10496416,5.78091274,0.999979,-1.675556e-05,3.816463e-05,-5.573135e-06,-1.675556e-05,0.9999751,4.692458e-05,5.652898e-07,0.0001060129,0.000130346,0.9997395,1.501232e-06,-0.0002476949,2.512399e-05,2.401971e-05,0.9993374
2017-06-20T07:45:00,78.99129,9.336071,2.71262541,0.06400967,1.60083867,0.01086341,2.61545737,0.08935518,32.34104724,1.05252748,4.72983741,0.27320113,32.24605094,5.69452677,36.975888350000005,5.967727900000001,0.8884157,-0.1016346,0.01652515,-0.00775686,0.02621885,0.9806879,0.2782424,0.001103795,0.05272576,-0.02109821,0.1636709,-0.00265999,-0.1181184,0.01551562,0.03372371,0.03868386
2017-06-20T07:47:00,78.991308,9.336037,2.6499627,0.06626502,1.50316454,0.00946931,2.31296412,0.09551439,33.65297404,0.5670346,4.08617911,0.27091879,31.35250086,2.78378447,35.438679969999995,3.05470326,0.9156077,-0.02023944,0.4416867,-0.004827475,0.001562639,1.005928,0.08086844,0.001374068,0.05225743,-0.007518141,0.3137614,-0.002843969,-0.6061678,0.5501206,-0.8014482,0.2785031
2017-06-20T07:48:00,78.991323,9.336054,2.37739782,0.02132201,1.12882366,0.03818079,4.54698721,0.13306168,33.37761019,1.01888252,7.20666499,0.27552763,23.38618675,4.3302499,30.59285174,4.60577753,0.9999874,2.100969e-05,-2.405721e-05,-5.289404e-06,2.100969e-05,0.9999595,4.987752e-05,4.752225e-06,-6.682559e-05,0.0001385487,0.9998229,-9.462992e-06,-0.0002350846,0.00021121,-0.0001514079,0.9993507
2017-06-20T07:48:00,78.991323,9.336054,1.60148818,0.0124484,1.03172424,0.02673657,3.54612059,0.18117506,31.44947693,0.5765768,3.7860468,0.22286215,20.20394301,2.55424233,23.98998981,2.77710448,0.8948242,-0.07886426,-0.1291988,-0.007567296,-0.02740337,1.042117,0.0418514,0.004228137,0.5522987,-0.2626613,1.057314,-0.01480421,-0.1002959,-0.2242622,-0.5705568,-0.3141464
2017-06-20T07:48:00,78.991323,9.336054,2.08885803,0.08862135,1.18916073,0.01604278,2.64820298,0.15550751,33.26941779,0.35584768,3.68781338,0.37301363,24.56906598,1.64089397,28.256879360000003,2.0139076,0.9713202,0.0366885,-0.1466651,-0.003931948,0.01189917,0.974823,0.1358578,0.0007299712,0.1159353,-0.04165814,0.5942323,-0.00463269,-0.4485603,0.7326734,-0.4495665,0.0293766
2017-06-20T08:07:00,78.991214,9.336,2.93603324,0.0228094,1.51304872,0.08196279,4.27663791,0.27930302,30.81542156,0.8996549,8.37090073,0.61172701,28.95892231,6.38733762,37.32982304,6.99906463,0.7949897,-0.3237258,-0.1034372,-0.01175231,0.02496454,1.394584,0.0336085,0.00392289,0.584481,-0.8334405,0.918367,-0.004935431,-0.3210332,0.2591064,-0.3726721,-0.1403721
2017-06-20T08:37:00,78.99188,9.333918,3.88875969,0.09850708,1.60897498,0.16431052,7.39891616,0.52977158,29.14108394,1.01489707,19.18173795,1.85933332,29.02380933,8.19539341,48.20554728,10.054726729999999,0.5601415,-0.4472048,-0.290471,-0.0135478,0.2323659,1.28256,0.3094304,0.00846926,0.3403906,-0.0991899,0.5032996,-0.001963561,0.03680777,-0.227325,0.1111463,0.03687623
2017-06-20T08:41:00,78.991611,9.333958,2.369071,0.05282661,0.49714173,0.0458488,9.39555376,0.13356289,5.62783774,0.37565581,14.83915597,0.5418368,2.28509977,0.98947587,17.12425574,1.5313126700000002,0.8109717,0.05002295,-0.1773794,0.002337672,0.125878,0.9015012,0.1755483,0.003039363,0.1477336,0.685291,0.3673556,0.0323872,0.2315165,-2.333644,1.902061,0.4656981
2017-06-20T08:48:00,78.991688,9.333851,3.16458473,0.01838126,2.09557353,0.00863564,2.6190616,0.01445059,33.96199467,0.96216941,5.52549489,0.06258118,44.02734857,6.20506773,49.55284346,6.267648909999999,0.8013169,-0.1810934,0.1038366,-0.01075727,0.03940636,0.9745877,0.3432285,-4.376698e-05,0.001311804,-0.001164948,0.004136874,0.0001224209,0.1082377,0.01779228,-0.2612808,-0.07393579
2017-06-20T08:49:00,78.991632,9.333413,2.91164664,0.05010756,2.09855449,0.04870982,3.89812723,0.25499918,31.79112892,0.90453419,7.56664602,0.62519544,41.56308674,7.32194964,49.12973276,7.947145079999999,0.9999302,-5.366729e-05,0.0001160301,-6.841371e-06,-5.366729e-05,0.999934,0.0001207301,3.627079e-09,0.000322306,0.0003353615,0.9993493,6.530059e-06,-0.0003040609,1.612035e-07,0.0001044809,0.9994884
2017-06-27T08:38:00,79.533588,33.65433,0.63756931,0.00842652,0.0,7.01e-06,6.37558156,0.19041371,21.0,0.0,2.70991678,0.11675062,0.0,9.312e-05,2.70991678,0.11684374,0.999998,2.763659e-07,-1.414694e-05,0.0,-1.591095e-09,1.0,-1.291942e-08,0.0,-3.929647e-05,1.517139e-05,0.9996373,0.0,0.0,0.0,0.0,0.0
2017-06-27T08:38:00,79.533588,33.65433,0.60218112,0.00911176,0.08068947,0.012162,5.32529286,0.14079835,21.32573088,0.1566044,2.13786055,0.08887262,1.08689599,0.20389985,3.22475654,0.29277247,0.8968039,-0.003172197,-0.03018841,-0.00842341,0.1038301,0.9783034,0.0495614,0.009428651,-1.175272,-0.1925556,0.2798783,-0.07619414,-0.03186371,-0.009030899,0.9899551,-0.002283667
2017-06-27T08:38:00,79.533588,33.65433,0.70679214,0.00500164,0.0,3.59e-06,6.6289469,0.13769358,21.0,0.0,3.12352506,0.08698421,0.0,4.771e-05,3.12352506,0.08703192000000001,1.061791,-511.8985,0.01476673,0.0,-3.575348e-05,0.8850003,-4.719884e-05,0.0,-0.7936632,697.5935,-0.6956114,0.0,0.0,0.0,0.0,0.0
2017-06-27T08:42:00,79.539168,33.662257,0.35876175,0.0123029,0.3025937,0.00443791,2.80235402,0.18769666,21.58730827,0.21228684,0.67025163,0.06787697,4.11787431,0.25989809,4.7881259400000005,0.32777506,0.9999958,-7.466351e-07,2.095997e-05,-7.668667e-07,-7.466351e-07,0.9999995,6.729686e-06,-7.249232e-08,5.822215e-05,1.869357e-05,0.9996476,9.077787e-06,-3.408296e-05,-3.221881e-06,0.0001452446,0.9999718
2017-06-27T08:42:00,79.539168,33.662257,0.36822039,0.00647036,0.32661132,0.00826299,3.30760079,0.12932758,21.90427612,0.18828956,0.81195071,0.04601495,4.49659965,0.30006816,5.30855036,0.34608310999999997,1.033035,-0.0005004103,0.02969412,-0.008738026,-0.01785041,1.024805,0.02796816,0.003965615,0.9010521,-0.3856573,0.02420614,0.00451693,-0.5471992,-0.3873071,-0.07967574,0.06197758
2017-06-27T08:43:00,79.540683,33.662454,0.2393104,0.00939339,0.22930923,0.01007098,4.22514293,0.2862263,23.09254922,1.43873951,0.67408044,0.07212356,3.32586414,1.21748931,3.99994458,1.28961287,0.9999975,2.111782e-06,-9.456218e-06,-7.427289e-06,2.111782e-06,0.9999972,2.415748e-05,6.185114e-06,-2.626727e-05,6.71041e-05,0.99918,-7.392416e-05,-0.0003301017,0.0002748939,-0.001182787,0.9987045
2017-06-27T08:44:00,79.542233,33.663468,0.1654671,0.00573042,0.19409192,0.00551055,7.75070403,0.16729318,25.92276073,0.14145935,0.854991,0.04806422,3.12700657,0.1721531,3.98199757,0.22021732,1.031133,-0.02605785,-0.003289635,7.602783e-05,-0.04053486,1.025882,0.007157767,-0.0002209823,0.1139156,-0.1094721,0.6764732,0.06258402,0.5082344,0.2536095,-0.1447854,0.7501311
2017-06-27T08:44:00,79.542233,33.663468,0.22995283,0.0062921,0.2166435,0.00651099,7.03430953,0.16632092,25.39332687,0.14278739,1.07837291,0.05500434,3.4305623,0.20042044,4.50893521,0.25542478,1.02887,-0.005068619,-0.02180911,0.00659613,-0.03633674,1.00568,0.02520207,-0.01134123,0.03825332,-0.2303731,0.2365498,0.5399744,0.4734619,0.1652948,0.3587106,-0.1944916
2017-06-27T08:44:00,79.542233,33.663468,0.28014435,0.00556353,0.20868102,0.00623813,7.19888685,0.19195238,25.25311826,0.1591205,1.34448499,0.06255041,3.2883798,0.2037692,4.63286479,0.26631961000000004,0.8986514,-0.02924156,-0.03777,-0.008175257,0.0815023,0.9960807,0.05078095,0.00613869,-0.5679228,0.003936047,-0.5974498,0.00365514,-1.893557,0.07362138,-0.004543226,-0.9791747
2017-06-27T08:45:00,79.543893,33.663889,0.91806533,0.00203695,0.0,1.618e-05,8.14610353,0.19212287,21.0,0.0,4.98577015,0.12864969,0.0,0.00021502,4.98577015,0.12886471000000002,1.019989,-168.6062,-0.0004390776,0.0,3.855831e-05,1.073629,-5.244585e-05,0.0,0.08830325,-498.2363,0.4003607,0.0,0.0,0.0,0.0,0.0
2017-06-27T09:06:00,79.562796,33.616516,2.07491991,0.01649014,1.19811517,0.01663109,3.68356614,0.1168647,28.79358866,0.6089913,5.09540316,0.20215162,21.36606324,2.68360105,26.4614664,2.88575267,1.004392,0.008861645,-0.06475724,-0.008451199,0.002998258,0.9539346,0.06302442,0.01077306,-0.1575474,0.1007707,0.8911208,-0.04019305,0.1991112,0.3794025,0.2685021,-0.1794527
2017-06-27T09:06:00,79.562796,33.616516,2.08381854,0.02522506,1.40215344,0.01858377,3.29256209,0.12903055,30.2134457,0.65026408,4.57406794,0.23462089,26.19041401,3.69159852,30.76448195,3.92621941,0.9999823,-1.026736e-05,2.978532e-05,-2.306932e-06,-1.026736e-05,0.9999904,2.314669e-05,1.059551e-06,8.273699e-05,6.429636e-05,0.9998335,-2.353451e-06,-0.0001025303,4.709117e-05,-3.765522e-05,0.9997357
2017-06-27T09:09:00,79.567294,33.605572,0.97549627,0.0699562,2.03685,0.05451567,11.70597243,0.3814354,6.54147161,0.32301871,7.61275494,0.79399607,10.22618508,2.91167828,17.838940020000003,3.70567435,0.9228753,0.1354516,0.03848215,0.1526844,0.02580419,0.8480946,-0.0264569,-0.1471469,-0.8456879,0.8810894,0.3535827,0.1780871,-0.1088746,-0.03752413,0.09124579,0.5484117
2017-06-27T09:17:00,79.575328,33.626357,0.94729376,0.11812634,2.33034912,0.09400398,30.28734443,0.77468491,5.71992075,0.40664018,19.12734151,2.87439156,10.79037213,4.25496833,29.917713640000002,7.12935989,0.968945,0.07190351,-0.0004979211,-0.001565549,-0.02618315,0.88242,-0.001243152,0.009645697,0.2537196,0.1346565,0.003644723,0.1066045,-0.04810083,-0.09788694,-0.005560008,0.7500638
2017-06-27T09:19:00,79.576437,33.647117,0.05115814,0.15755232,3.11563776,0.15429354,22.67468523,1.00750849,9.23407771,0.39919309,0.77332982,2.41599438,19.53677013,5.38774116,20.31009995,7.80373554,0.6150566,0.1277296,0.007749619,0.1474627,0.2449268,0.7409735,-0.007564866,-0.1401829,0.2844764,0.111504,0.02484682,-0.1038054,0.8477258,0.09575245,-0.01774872,0.4596474
2017-06-27T14:23:00,79.794977,34.119198,2.70958723,0.04389616,2.18198786,0.07898027,3.15626702,0.24081954,24.60931037,1.05663587,5.70145388,0.5273797,33.55757796,8.87516786,39.259031840000006,9.402547559999999,0.9022732,0.07135452,0.1401411,-0.0313541,-0.06018108,0.7522667,0.03363362,0.02481233,-0.04742801,0.584564,0.7553355,-0.03908385,0.1394027,-0.1459903,0.1600335,0.08189291
2017-06-27T14:24:00,79.794585,34.12093,4.28398727,0.05640957,2.38888873,0.1261693,4.58886058,0.38580593,28.6767347,0.81174874,13.10574688,1.27442889,42.43023308,8.63036858,55.53597996,9.90479747,0.2170337,-0.4736817,-0.3801253,-0.007414061,0.1663755,1.050262,0.3172823,0.008237166,0.321973,-0.5290367,0.3001429,-0.02201172,-0.9783608,0.7666856,0.1606748,-0.002276877
2017-06-27T14:24:00,79.794585,34.12093,2.32640346,0.04228737,1.8737926,0.07997563,3.86969714,0.26091106,28.52042834,0.59382183,6.00165122,0.51374913,33.09823776,5.11432157,39.09988898,5.6280707,0.9038557,-0.1522776,0.1952373,-0.02146294,0.04503096,1.096304,-0.09174112,0.01516152,0.09321921,-0.1930986,0.9195804,-0.03062039,-0.7344224,0.02787989,-0.4670739,-0.006549527
2017-06-27T14:24:00,79.794585,34.12093,3.78051806,0.28770248,2.65464474,0.07099403,2.83937105,0.4109781,30.53100761,0.87221951,7.1561957,1.58040282,50.24431405,9.67794962,57.40050975,11.25835244,0.1867489,-0.3226981,-0.4631398,0.02133654,0.03888554,0.9660201,0.1217081,0.009224712,0.5084755,-0.2169385,0.9519979,-0.05012417,-0.8552637,0.04142614,-0.8438432,-0.06996452
2017-06-27T14:29:00,79.793082,34.129353,2.97686838,0.11637933,2.418362,0.06466794,2.73869953,0.34097923,32.00049307,0.8082074,5.43516537,0.88918554,48.21508007,7.75999129,53.65024544,8.64917683,0.6635705,-0.2542011,-0.07059762,0.0007975271,-0.03656078,0.9215142,0.06854138,0.01011873,0.3648827,0.2059604,0.9122708,-0.04265994,-0.1399587,-0.04743322,-0.1369744,-0.08171501
2017-06-27T14:30:00,79.792665,34.131258,3.11384156,0.04344014,2.73676791,0.10204271,3.75271929,0.33965617,27.96548511,0.94501266,7.79024884,0.81376942,47.35604496,9.7279754,55.146293799999995,10.54174482,0.9999476,-2.610758e-05,5.910624e-05,-1.50014e-05,-2.610758e-05,0.9997103,0.0003397961,1.740188e-05,0.000164184,0.0009438781,0.9988447,-3.350935e-05,-0.0006667291,0.0007734169,-0.0005361496,0.9994415
2017-06-27T14:31:00,79.792242,34.133152,2.67270351,0.09558069,2.383926,0.07753969,3.67627385,0.35902499,29.62578429,0.72795611,6.55039334,0.87396544,43.64666208,6.82274868,50.19705542,7.69671412,0.6952612,-0.1203016,-0.2269023,-0.02167166,0.04947667,0.9904666,0.1325887,0.001233886,0.3192993,-0.2898613,0.6244307,0.01844632,-0.1911473,0.2319402,-0.2399449,0.0769004
2017-06-27T14:32:00,79.791811,34.135005,2.29905921,0.03775453,2.24304322,0.05492977,3.84002408,0.29256413,27.14861288,0.88265332,5.88562848,0.54506704,37.83471531,7.34810794,43.72034379,7.89317498,0.9999604,-2.605076e-05,7.509178e-05,-1.074553e-05,-2.605076e-05,0.9999161,0.0001543946,8.824114e-06,0.0002085883,0.0004288738,0.9991432,-1.51349e-05,-0.0004775792,0.0003921828,-0.0002421584,0.9995128
2017-06-27T14:32:00,79.791811,34.135005,2.99259922,0.05096381,2.29191789,0.03899873,2.95508358,0.24213838,28.79296244,0.97582843,5.89558721,0.58348365,40.87104455,8.0124861,46.76663176,8.59596975,0.7689953,-0.1976855,0.2376972,-0.01390807,-0.07938362,0.8534925,-0.08637138,0.01367769,0.2201683,0.6543373,1.070977,-0.03559796,-0.04027465,-0.1274434,-0.137298,-0.1411148
2017-06-27T14:34:00,79.790916,34.138686,4.28182283,0.10207694,1.34793645,0.15507248,6.69508357,0.33556581,24.9787967,1.08653796,19.11144113,1.413498,21.03008838,7.16038984,40.14152951,8.57388784,0.99971,0.0004283126,-0.000310243,-1.708854e-05,0.0004283126,0.9993307,0.0005098049,1.145636e-05,-0.0008617861,0.001416125,0.9988717,3.436628e-06,-0.0007594906,0.0005091714,5.498604e-05,0.9992616
2017-06-27T14:36:00,79.789917,34.142022,3.08265179,0.05563652,1.9472195,0.10734542,4.32322407,0.31585093,30.15800933,0.95227063,8.88466294,0.8094584,36.28473593,8.82469406,45.169398869999995,9.634152460000001,0.6894549,-0.3759722,0.02576574,-0.003944495,-0.01168525,1.150572,-0.0154526,-0.00427911,0.5836738,-0.3743438,0.9112174,0.01144832,-0.8883591,0.5187291,-0.4680533,0.09354504
2017-06-27T14:36:00,79.789917,34.142022,3.1084637,0.04244636,2.28958153,0.09088017,3.86509528,0.35631042,27.06925748,0.70804831,8.00967224,0.84775815,38.5157786,6.81437688,46.52545084,7.66213503,0.5269982,-0.4140162,-0.05373474,-0.01456682,0.0311339,1.057809,0.06708663,0.01433973,0.6397764,0.04243513,0.974142,-0.03959466,-1.196998,0.1393049,-0.4874056,0.1003653
2017-06-27T15:54:00,79.891328,33.875617,1.18940431,0.02701824,1.91372739,0.02234761,3.46249768,0.31929714,29.76947957,0.52881607,2.74553977,0.31554932,35.18442321,3.53559848,37.92996298,3.8511478,0.8186252,-0.1139964,0.0328423,-0.005893495,-0.01015035,0.985774,0.01842967,0.01290476,0.6496367,0.0271549,0.7907165,-0.1121506,0.280882,0.275961,0.2399354,-0.01367505
2017-06-27T16:04:00,79.879972,33.853474,4.05405742,0.03254439,2.4202013,0.02300875,4.74816421,0.03211902,33.32186705,0.90307405,12.8328869,0.18982564,50.06987819,7.22098684,62.902765089999995,7.41081248,0.463309,-0.5342556,-0.3110606,-0.006656419,0.2327908,1.19654,0.4917113,0.0001928926,0.002105937,-0.001520562,-0.02274232,0.0007341102,-0.2089274,0.006753194,-1.324011,0.05988292
2017-06-27T16:23:00,79.8577,33.809612,0.0,0.11784041,3.78295249,0.10436349,9.92117358,1.07603079,13.73196054,0.0675992,0.0,0.77941009,32.5617422,1.70833858,32.5617422,2.48774867,-54.96284,-0.01476351,0.0,-0.05350827,368.0247,0.9738631,0.0,0.04238157,105.9245,0.03531792,0.0,0.1115796,-1175.965,0.1463098,0.0,0.9524532
2017-06-27T16:23:00,79.8577,33.809612,0.0,0.12139099,3.80768676,0.10878575,10.13718363,1.13188465,14.51701356,0.10162686,0.0,0.82037516,34.57495712,2.25886987,34.57495712,3.07924503,-89.70643,-0.00434121,0.0,-0.09537858,477.4866,0.9586587,0.0,0.08152923,-120.8217,0.03779387,0.0,0.0001509065,-1492.841,0.2287733,0.0,0.9120537
2017-06-27T16:25:00,79.855866,33.806294,0.00114546,0.15636341,3.88737699,0.14500977,11.45224945,3.69351304,14.47824215,0.14773607,0.00874543,1.19662901,35.20479919,3.20841654,35.21354462,4.4050455500000005,0.9993196,0.0006308256,-0.0003691073,9.187751e-06,0.0006308256,0.9994148,0.0003480419,-8.589147e-06,-0.001025298,0.0009667831,0.8370147,3.50712e-05,0.0004083445,-0.0003817398,0.0005611393,0.9999863
2017-06-27T16:25:00,79.855866,33.806294,0.20488152,0.12062927,3.64832909,0.11229974,12.45739018,0.71798163,13.86064603,0.2142756,1.70152605,1.09988471,31.62963038,3.40870436,33.33115643,4.50858907,0.8817743,0.1203526,-0.003653386,0.4841866,-0.04830467,0.7059556,0.006340989,-0.4430073,0.803779,0.5515665,0.01360114,0.6543179,0.941616,0.630679,0.0664361,0.9444483
2017-06-27T16:25:00,79.855866,33.806294,0.02401619,0.14213874,3.8522645,0.13038262,12.08321222,1.43018321,13.67682494,0.10633535,0.19346178,1.16789338,33.0528498,2.425698,33.24631158,3.5935913800000003,0.4574076,-0.1901778,-0.007667602,0.06826461,0.3471764,0.9946809,0.007522762,-0.06291996,-0.09649802,-0.2533587,0.02537929,-0.1579758,0.7409941,0.4847232,0.005571046,0.8593418
2017-06-27T16:26:00,79.854939,33.804529,0.0,9e-06,3.57526294,0.09513381,17.5708503,0.0,13.07606463,0.5714301,0.0,0.00010537,29.48824483,7.86339374,29.48824483,7.86349911,1.061328,-2.809176e-06,0.0,-8.277468e-06,-1074.984,1.076839,0.0,0.09292885,0.0,0.0,0.0,0.0,-5940.143,0.2994188,0.0,0.8942626
2017-06-27T16:26:00,79.854939,33.804529,1.33498722,0.19633984,2.53518618,0.19190187,18.02869649,0.67967462,12.31966271,0.49151245,16.04538624,2.96473885,19.9308767,5.79448633,35.97626294,8.75922518,0.8585146,0.2860552,0.07166494,0.2153314,-0.07416107,0.5024635,-0.06973118,-0.2140477,0.6382737,0.4094893,0.4953552,0.1610946,0.07071077,-0.3349202,-0.1835864,0.1847988
2017-06-27T16:28:00,79.85315,33.801431,0.48177948,0.10294754,3.22127964,0.09511876,11.95721233,0.61554563,13.34967561,0.2039275,3.84049304,1.01834857,27.08244216,2.99020954,30.922935199999998,4.00855811,0.7689097,0.05319005,-0.003613239,0.1576897,0.09349616,0.7998156,0.01136749,-0.1467445,0.3627193,0.3373645,0.1141187,0.4448339,0.5680189,0.1847146,0.1372994,0.7628638
2017-06-27T16:28:00,79.85315,33.801431,2.22452955,0.15920147,1.1269068,0.15314087,10.31245624,0.37256047,10.25633579,0.48148079,15.29357578,1.64701995,7.66161907,2.95480337,22.955194849999998,4.60182332,0.9932178,-0.3445756,0.002658391,0.2100171,-0.07615055,1.216742,0.01017507,-0.1968817,0.7484514,-0.468025,0.7685355,0.4603421,0.9364287,-0.7133178,0.5008084,0.5638967
2017-06-27T16:28:00,79.85315,33.801431,1.26172983,0.09240743,2.24309283,0.09555791,9.66233856,0.59406864,13.4408192,0.21154332,8.12750717,1.09495069,18.97058318,2.37084935,27.09809035,3.4658000399999995,0.530381,-0.06934628,-0.1255175,-0.05812363,0.3474483,0.9499529,0.1257885,0.04223659,-0.0005501887,-0.1504648,0.2135374,0.03890616,0.6322973,0.01436946,0.3018451,0.6915989
2017-06-27T16:28:00,79.85315,33.801431,1.64252301,0.19495163,2.06865765,0.18655513,11.35750555,0.53032555,12.82851658,0.31334474,12.43664279,2.0568241,16.80289357,3.5830841,29.23953636,5.639908200000001,0.7514985,0.01532816,-0.2494496,0.1029218,0.2202524,0.9660952,0.2398526,-0.1019224,0.3308846,0.1526077,0.4655803,0.4140936,0.4104839,-0.3034766,0.4122894,0.7481291
2017-06-27T16:52:00,79.837136,33.778784,4.39412704,0.2433588,2.52638569,0.25270033,10.26112315,0.6947982,20.52911111,0.83009491,30.05911913,3.70011082,32.84592218,10.39302838,62.90504131,14.0931392,-0.1397609,-0.5616421,-0.3774618,-0.01060021,0.6527734,1.068311,0.3938349,0.004624928,0.2840466,0.434097,0.02158094,0.08815018,0.2190853,0.6980614,0.04384132,0.1058306
2017-06-27T16:53:00,79.836466,33.777717,4.82549856,0.30320313,1.63817378,0.31150694,10.22630974,0.66134145,18.73382699,0.7147021,32.89802865,4.19463424,19.62842779,7.64453856,52.526456440000004,11.8391728,-0.2514472,-0.8564235,-0.5328971,-0.02031386,0.8291351,1.431689,0.5447743,0.01692375,0.5321811,0.745876,0.3608429,0.03337256,0.2997051,0.8853813,-0.007862147,0.1349617
2017-06-27T16:53:00,79.836466,33.777717,5.65338338,0.33347913,0.91345096,0.35249832,10.35491549,0.56615812,20.88341114,0.83942188,39.02687144,4.43590472,12.07502663,7.1816169,51.101898070000004,11.61752162,-0.2004744,-0.9210425,-0.5044564,-0.007783824,0.7708814,1.491622,0.5251204,0.005654121,0.6855021,0.9736161,0.6140425,0.03317363,0.2201358,0.4581932,-0.163962,0.03089907
2017-06-27T16:54:00,79.835828,33.776664,4.05196867,0.25993695,2.46762593,0.2687676,8.85343185,0.56203459,19.4707079,0.86872655,23.91588565,3.05245375,30.56989371,10.02724429,54.485779359999995,13.07969804,-0.08310299,-0.835478,-0.2988187,-0.03550977,0.6738152,1.42169,0.3378423,0.02470512,0.3718364,0.9451612,0.8057063,0.1671624,0.2770532,0.6008807,0.5516045,0.07577076
2017-06-27T16:59:00,79.832935,33.771656,4.31003417,0.30218565,3.37521566,0.32696523,7.34773967,0.6302687,20.92083632,0.97662518,21.11267267,3.29124077,44.69203634,15.13715283,65.80470901,18.4283936,0.3013821,-0.3779511,-0.3831462,-0.05272409,0.3443091,0.9919025,0.4181612,0.03764554,0.154535,0.5653547,0.3733091,0.03982104,-0.2476717,0.1095808,0.2365866,0.09119332
2017-06-27T16:59:00,79.832935,33.771656,5.03376589,0.35416662,1.51352325,0.37379832,10.4317901,0.6295469,21.81202004,0.94196309,35.00745947,4.57572239,20.76882217,9.47956766,55.77628164,14.05529005,-0.0345571,-0.7956642,-0.4200731,-0.06062517,0.6112082,1.379842,0.4505977,0.06039744,0.7811568,1.074416,0.5917109,-0.02603298,0.1794296,0.4138221,0.1337279,0.007957103
2017-06-27T17:00:00,79.832365,33.770801,4.10390869,0.18457541,3.11939006,0.19865135,6.11379294,0.29512217,21.40709492,1.08965126,16.72696531,1.55974018,42.15523735,13.39424198,58.882202660000004,14.95398216,0.9955294,0.3492945,-0.08999825,-0.09195011,-0.268684,0.4202666,0.1491015,0.08330573,0.1646601,0.5177511,0.6711508,-0.03038843,0.05700102,0.3128866,0.1950873,0.08456711
2017-06-27T17:00:00,79.832365,33.770801,4.21343421,0.28195727,2.04900257,0.31263089,8.75991448,0.62851994,22.06634145,0.97286681,24.60621558,3.4120993,28.39895688,11.35367238,53.00517246,14.76577168,0.306722,-0.5571495,-0.3165277,-0.02445884,0.3152909,1.187727,0.3602893,0.01677806,0.5405921,0.7395206,0.5761082,0.04370697,0.2902724,0.3616046,0.411333,0.01514514
2017-06-27T17:00:00,79.832365,33.770801,5.41863762,0.38878571,2.30439344,0.42280097,7.48829901,0.53161238,22.24513735,1.20679555,27.05091915,3.86130564,32.21914434,15.56411679,59.27006349,19.42542243,0.4519048,-0.4122132,-0.4491076,-0.03460856,0.220636,1.078061,0.5153708,0.02327323,0.3717523,0.9342643,0.7251998,0.04764462,-0.35788,0.02256277,0.08844545,-0.01829191
2017-06-27T17:01:00,79.831813,33.770009,6.09207812,0.29258827,1.82655775,0.34410104,8.66594633,0.57976239,23.75326861,1.05956266,35.19574803,4.045008,27.1381751,11.09572501,62.33392313,15.140733010000002,0.08677664,-0.5907376,-0.474938,-0.03003184,0.5260521,1.170413,0.4801557,0.02580891,0.2320784,0.4261024,0.568795,-0.001100946,0.0589275,0.2334482,0.02224681,0.02910027
2017-06-27T17:02:00,79.831272,33.769308,3.59764692,0.13385936,2.92868508,0.17705604,7.56334197,0.64736304,27.39083646,0.9262914,18.14015595,2.2276052,49.79545174,11.67212821,67.93560769,13.89973341,0.2407105,-0.4589559,-0.2492428,-0.020845,0.34083,1.034562,0.2843097,0.01003923,0.2066727,0.06013901,0.2652543,0.02390473,-0.2152302,0.07079256,0.1402218,0.03416222
2017-06-27T17:03:00,79.830708,33.768805,3.52543015,0.08386223,3.33124597,0.14957466,5.22903427,0.6778902,30.65961342,1.07683481,12.28973005,1.885582,63.37411187,15.66007029,75.66384192,17.54565229,0.3415583,-0.6404798,-0.3937981,-0.01278565,0.1944187,1.209118,0.4318411,0.008636989,0.5026737,0.2229108,0.4303332,-0.02169949,0.09607194,-0.1051889,0.003575329,-0.01535439
