fname,date,tt,dtt,fi,dfi,rl,drl,ri,dri,lwp,dlwp,iwp,diwp,twp,dtwp,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012012006_cld1_0002_ch2_R000HBR.nc.nc,RESULTS_offset/,0.6021435075489594,0.009671065418915253,0.009671065418915253,0.3932275438842174,0.005680431754389433,0.005680431754389433,10.584090807999399,0.8170251100598283,0.8170251100598283,50.409082546609035,0.3214609204741272,0.3214609204741272,4.248761042230305,0.3962172000872675,0.3962172000872675,11.42508550751873,0.16504329665686857,0.16504329665686857,15.673846549749035,0.5612604967441361,0.5612604967441361,0.6460647754447911,255.25,-1.0,1,2800.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R000P.nc.nc,RESULTS_offset/,0.6113687864281543,0.010698228474684608,0.010698228474684608,0.396269523792216,0.006070182635127942,0.006070182635127942,10.734213620018636,0.8707701467382347,0.8707701467382347,51.48301445814046,0.5400826550046167,0.5400826550046167,4.375042102754238,0.4314658384481674,0.4314658384481674,11.790602779302803,0.18061283589643298,0.18061283589643298,16.16564488205704,0.6120786743446004,0.6120786743446004,0.8872258077545259,255.25,-1.0,1,2800.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R000SC.nc.nc,RESULTS_offset/,0.943631240073473,0.006108890648440515,0.006108890648440515,0.043981682838336,0.004719834354886404,0.004719834354886404,14.932489100324227,0.7181131538013793,0.7181131538013793,49.992873241136735,0.1593490865173536,0.1593490865173536,9.393842138081713,0.5125699659050524,0.5125699659050524,1.2652852407513366,0.13578237982236446,0.13578237982236446,10.659127378833048,0.648352345727417,0.648352345727417,0.3754585113760202,255.25,-1.0,1,2800.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R050P.nc.nc,RESULTS_offset/,0.9354923208112539,0.0071457631506821415,0.0071457631506821415,0.03224047067302948,0.005232150015036959,0.005232150015036959,15.036191668169836,0.9182589596588449,0.9182589596588449,50.479609245951934,0.5263926393856379,0.5263926393856379,9.37749455987936,0.6443128464173214,0.6443128464173214,0.938276526567238,0.15226841004075156,0.15226841004075156,10.315771086446597,0.796581256458073,0.796581256458073,0.7025195448573563,255.25,-1.0,1,2800.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R050SC.nc.nc,RESULTS_offset/,0.9416268255452558,0.007405556169301718,0.007405556169301718,0.04105154196438706,0.005655361285081999,0.005655361285081999,14.875829761238059,0.9242664008414239,0.9242664008414239,50.07734981189616,0.19301911360696072,0.19301911360696072,9.338320236950821,0.6536518865628448,0.6536518865628448,1.1833538563333499,0.1630217591950345,0.1630217591950345,10.52167409328417,0.8166736457578793,0.8166736457578793,0.3938316246963957,255.25,-1.0,1,2800.0,3200.0
results_simulation_2012021705_cld1_0002_ch2_R000HBR.nc.nc,RESULTS_offset/,0.7893690349236531,0.005368053087124915,0.005368053087124915,0.0,0.004657507823812541,0.004657507823812541,14.171464815988784,0.734661799822224,0.734661799822224,50.013637051383995,0.0037370607431388074,0.0037370607431388074,7.457677003501047,0.43732830091699576,0.43732830091699576,0.0,0.13404972592412004,0.13404972592412004,7.457677003501047,0.5713780268411158,0.5713780268411158,0.7754684860273879,255.75,-1.0,1,1400.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R000P.nc.nc,RESULTS_offset/,0.8037059813718768,0.00674172463388431,0.00674172463388431,0.0,0.00586665812009598,0.00586665812009598,14.27257099667075,0.9162539918235256,0.9162539918235256,50.00423430603978,0.027156225032808186,0.027156225032808186,7.647300453052699,0.5550803714410294,0.5550803714410294,0.0,0.16881204580714607,0.16881204580714607,7.647300453052699,0.7238924172481754,0.7238924172481754,0.9382286917564672,255.75,-1.0,1,1400.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R000SC.nc.nc,RESULTS_offset/,0.8148236168551571,0.007063901690380719,0.007063901690380719,0.0,0.006345103224089076,0.006345103224089076,14.200600001121147,0.9200280513368227,0.9200280513368227,50.03157565876515,0.034618415174016905,0.034618415174016905,7.713989502951253,0.566648151167208,0.566648151167208,0.0,0.1827010019120049,0.1827010019120049,7.713989502951253,0.7493491530792129,0.7493491530792129,0.4856708499189247,255.75,-1.0,1,1400.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R050P.nc.nc,RESULTS_offset/,0.7971948285647392,0.006729822117970607,0.006729822117970607,0.0,0.0057204664196920454,0.0057204664196920454,14.342336037641756,0.9243070058912961,0.9243070058912961,49.994247578129404,0.033870066135896014,0.033870066135896014,7.622424079163799,0.5555827569281251,0.5555827569281251,0.0,0.16457274110086134,0.16457274110086134,7.622424079163799,0.7201554980289864,0.7201554980289864,0.8081172464915971,255.75,-1.0,1,1400.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R050SC.nc.nc,RESULTS_offset/,0.810792909339249,0.007164798595207612,0.007164798595207612,0.0,0.006519639537720161,0.006519639537720161,14.18213604002703,0.9211244065533774,0.9211244065533774,49.99567589935257,0.03180027495049572,0.03180027495049572,7.665850227025686,0.5656355238862871,0.5656355238862871,0.0,0.1875686685530138,0.1875686685530138,7.665850227025686,0.7532041924393009,0.7532041924393009,0.506347559898769,255.75,-1.0,1,1400.0,1600.0
