fname,date,tt,dtt,fi,dfi,rl,drl,ri,dri,lwp,dlwp,iwp,diwp,twp,dtwp,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012012006_cld1_0002_ch2_R000HBR.nc.nc,RESULTS/,0.929233340239902,0.0034064260860978313,0.3294582463905786,0.05366419324869366,20.14335540820715,0.6560552875253166,30.448246692173612,0.8530916941134989,8.367412236996957,0.9728477218487525,5.361196151509209,0.892918879965724,13.728608388506167,1.8657666018144765,0.6906129257155141,259.79998779296875,0.8743816142057234,1,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R000P.nc.nc,RESULTS/,0.9486360212244231,0.0024738856325046917,0.0,0.0013535104336307533,32.62380312236546,0.00017919899407231179,32.62380857182192,0.0,20.632076527473114,0.08184409914262022,0.0,0.0242690883464707,20.632076527473114,0.10611318748909093,0.910095920038511,259.79998779296875,0.8743816142057234,1,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R000SC.nc.nc,RESULTS/,0.9157384222742222,0.005324072439459007,0.8804707200783782,0.09825114527313884,29.56579084007006,1.1261312739365028,21.00339496824116,0.45014031221283385,2.1574661024453663,1.8681215819891601,9.809347219089029,1.1516508334139677,11.966813321534396,3.0197724154031276,0.6920672443829208,259.79998779296875,0.8743816142057234,1,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R050P.nc.nc,RESULTS/,0.9421674350403594,0.08525347079285618,0.0,0.1867871710718291,31.207508651950118,0.7970041780915326,31.207522480238545,0.0,19.601798920405106,5.935671107971829,0.0,3.175214961679152,19.601798920405106,9.11088606965098,0.8379306310756282,259.79998779296875,0.8743816142057234,0,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R050SC.nc.nc,RESULTS/,0.9122514540077235,0.005258830959616879,0.8286994271576119,0.10091293709036496,29.486679237697007,1.3346121340298072,20.490512209812934,0.6245930111695498,3.071906450857998,1.9664036712808157,8.97680845215006,1.1448796667592018,12.048714903008058,3.1112833380400176,0.6938430467280048,259.79998779296875,0.8743816142057234,1,3200.0,3200.0
results_simulation_2012021705_cld1_0002_ch2_R000HBR.nc.nc,RESULTS/,0.7666835603450798,0.003973462591169039,0.258253790588733,0.0444612040984905,28.614403975468903,0.5395627068042221,10.275692933076671,0.8448024283041181,10.848381057276828,0.9110498355450157,1.2862016715052713,0.2281001527970943,12.1345827287821,1.1391499883421101,0.6919062093124575,260.5,0.6870995277997564,1,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R000P.nc.nc,RESULTS/,0.792879224893766,0.002357237438065025,0.0,0.001248444062194275,24.429060569116302,0.0002538615404445277,24.429066776586417,0.0,12.912863072615863,0.054645239023399676,0.0,0.013883266692009366,12.912863072615863,0.06852850571540904,0.8147463159968272,260.5,0.6870995277997564,1,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R000SC.nc.nc,RESULTS/,0.8022504379871196,0.0034532130498098465,0.5556070931490462,0.06417493601278541,14.85781915656152,1.014019026659891,28.56384619359686,0.8675680189078314,3.5313510291412213,0.7661722787663672,7.307324747023039,0.8754813154870388,10.83867577616426,1.6416535942534058,0.6804983757103937,260.5,0.6870995277997564,1,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R050P.nc.nc,RESULTS/,0.7881535206528754,0.0674527620377661,0.0,0.17901163363942818,24.55117939100277,0.6407074395319482,24.5512498438462,0.0,12.900065648799432,3.7499422827697293,0.0,1.9897873841664662,12.900065648799432,5.739729666936196,0.769251481736764,260.5,0.6870995277997564,0,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R050SC.nc.nc,RESULTS/,0.79119394067367,0.004125847207880019,0.494416039819726,0.07738055673616506,17.163671268658614,1.0016874684716668,24.827567642454138,0.9484663757596326,4.577150250315772,0.9915364449855586,5.583290539938534,0.9029515281758668,10.160440790254306,1.8944879731614255,0.6836561429617316,260.5,0.6870995277997564,0,1600.0,1600.0
