fname,date,tl,dtl,dtl_res,ti,dti,dti_res,rl,drl,drl_res,ri,dri,dri_res,lwp,dlwp,dlwp_res,iwp,diwp,diwp_res,twp,dtwp,dtwp_res,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012012006_cld1_0002_ch2_R000HBR.nc.nc,RESULTS_noise/,0.5819918974669686,0.04419009684931354,0.04419009684931354,0.46350763559480235,0.042565965936534216,0.042565965936534216,26.410440188323207,1.252989423795192,1.252989423795192,14.63990383173825,0.8735915815082729,0.8735915815082729,10.247108132093404,1.2642064013437415,1.2642064013437415,4.058322533541196,0.3726950701458789,0.3726950701458789,14.3054306656346,1.6369014714896204,1.6369014714896204,0.3909914618190014,255.25,-1.0,1,2800.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R000P.nc.nc,RESULTS_noise/,0.09935363356221898,0.001797494699955223,0.001797494699955223,0.9489613187755852,0.001727273318421859,0.001727273318421859,20.587486627763735,0.06083090971122744,0.06083090971122744,20.289971220386125,0.3790951730535231,0.3790951730535231,1.3636277349212806,0.02869978000767337,0.02869978000767337,11.152015779286188,0.020299695301299214,0.020299695301299214,12.515643514207468,0.048999475308972584,0.048999475308972584,0.7406351660632852,255.25,-1.0,1,2800.0,3200.0
results_simulation_2012021705_cld1_0003_ch2_R000HBR.nc.nc,RESULTS_noise/,1.0699957502786899,0.02486970083678895,0.02486970083678895,3.0561387741582293,0.01783423713961163,0.01783423713961163,40.65734860932722,2.686030323503411,2.686030323503411,10.165461030389121,0.15029021129364967,0.15029021129364967,29.00212681971955,2.5901180853328993,2.5901180853328993,19.668792327039117,0.1147797325718265,0.1147797325718265,48.67091914675866,2.704897817904726,2.704897817904726,0.35912416696800986,255.75,-1.0,0,1400.0,1600.0
results_simulation_2012021817_cld1_0004_ch2_singleLayer.nc.nc,RESULTS_noise/,0.974696992301564,0.06978311345699087,0.06978311345699087,0.3969196279842238,0.08038791362701599,0.08038791362701599,12.121835567637161,0.6661563655876136,0.6661563655876136,59.64016620027238,3.0058732599000915,3.0058732599000915,7.876744445966708,0.9968000217761329,0.9968000217761329,13.675930828298581,2.7697819818121663,2.7697819818121663,21.55267527426529,3.766582003588299,3.766582003588299,0.20627274324242573,254.20000457763672,-1.0,0,500.0,600.0
results_simulation_2012021817_cld1_0005_ch2_R000HBR.nc.nc,RESULTS_noise/,2.3423106112983754,0.022611731262163183,0.022611731262163183,2.1875466302699897,0.01533342925643094,0.01533342925643094,11.693427535525755,0.384982868332881,0.384982868332881,76.83457035175984,3.3319728036339917,3.3319728036339917,18.25975959927372,0.7774387324207199,0.7774387324207199,97.69858764703973,0.6848315388782035,0.6848315388782035,115.95834724631345,1.4622702712989235,1.4622702712989235,0.40333702536241167,254.20000457763672,-1.0,1,500.0,600.0
results_simulation_2012021817_cld1_0007_ch2_R000SC.nc.nc,RESULTS_noise/,0.1798201509288036,0.021417556722478425,0.021417556722478425,1.316342133967261,0.02688347137565723,0.02688347137565723,7.610274603885491,1.4379579155391107,1.4379579155391107,51.17979925063354,2.2955399691361915,2.2955399691361915,0.9123204852535534,0.28104486493591013,0.28104486493591013,38.91444664301339,0.794753302931224,0.794753302931224,39.826767128266944,1.0757981678671342,1.0757981678671342,0.2416320145690781,254.20000457763672,-1.0,1,500.0,600.0
results_simulation_2012021817_cld1_0007_ch2_R050P.nc.nc,RESULTS_noise/,0.26078443221296604,0.019741189130893184,0.019741189130893184,1.2222063700106194,0.02069340595892086,0.02069340595892086,14.675373511387622,0.8068519663568513,0.8068519663568513,66.3550482539686,1.3127875352995528,1.3127875352995528,2.5514059657869486,0.33341583732072644,0.33341583732072644,46.99138499031675,0.795624743110518,0.795624743110518,49.5427909561037,1.1290405804312444,1.1290405804312444,0.24163323573773218,254.20000457763672,-1.0,0,500.0,600.0
results_simulation_2012021817_cld1_0007_ch2_R050SC.nc.nc,RESULTS_noise/,0.1833540953283415,0.012194867947765892,0.012194867947765892,1.3160154063029474,0.017109722771888054,0.017109722771888054,5.986888236645776,1.131989200895224,1.131989200895224,51.269409455635525,1.497139273484671,1.497139273484671,0.7318136509747173,0.18704277821034948,0.18704277821034948,38.979869233341724,0.5067892472255425,0.5067892472255425,39.71168288431644,0.6938320254358921,0.6938320254358921,0.24163323573773218,254.20000457763672,-1.0,0,500.0,600.0
results_simulation_2012021817_cld1_0007_ch2_singleLayer.nc.nc,RESULTS_noise/,0.06212071277420984,0.004645552032596273,0.004645552032596273,1.4120200926602902,0.003843273385787913,0.003843273385787913,4.932806525081506,0.08122867096749714,0.08122867096749714,49.906477780312265,0.1671786656551302,0.1671786656551302,0.2042863048768909,0.018641061544799487,0.018641061544799487,40.56345802711769,0.1104073126298049,0.1104073126298049,40.76774433199458,0.12904837417460438,0.12904837417460438,0.24163323573773218,254.20000457763672,-1.0,0,500.0,600.0
results_simulation_2012021817_cld1_0008_ch2_singleLayer.nc.nc,RESULTS_noise/,0.20788306337925605,0.006881034955419426,0.006881034955419426,3.807654586128939,0.00700963009135182,0.00700963009135182,19.84840215215664,0.1906288779645537,0.1906288779645537,19.718492967378083,0.5180687539249049,0.5180687539249049,2.750764428382494,0.11747070942535587,0.11747070942535587,43.553968918704165,0.08018529565473115,0.08018529565473115,46.30473334708666,0.19765600508008702,0.19765600508008702,0.18864385422664764,254.20000457763672,-1.0,1,500.0,600.0
