fname,date,tt,dtt,fi,dfi,rl,drl,ri,dri,lwp,dlwp,iwp,diwp,twp,dtwp,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012021817_cld1_0005_ch2_R000P.nc.nc,RESULTS/,4.12057803304143,0.014516984657681501,0.11030621358706866,0.03536629719528729,17.338084617906862,0.46226343908513173,11.013942572396727,0.36719104980190426,42.37488763215706,2.9635246868337344,3.107512950085097,1.007277007785494,45.48240058224216,3.9708016946192286,0.518758056871877,255.10000610351562,0.4302747774883194,1,600.0,600.0
results_simulation_2012021817_cld1_0005_ch2_R000SC.nc.nc,RESULTS/,4.288489716795374,0.025842504653048777,0.08168888738852659,0.09017880404575723,16.880704509622657,0.6555577318477931,50.80521842039512,0.694447971050567,44.31936421386615,6.340393121745679,10.271310828402981,11.400702789025885,54.59067504226913,17.741095910771563,0.22406833793402872,255.10000610351562,0.4302747774883194,1,600.0,600.0
results_simulation_2012021817_cld1_0005_ch2_R050P.nc.nc,RESULTS/,4.163490485443239,0.03916630151465943,0.0567190566751663,0.11765514203572804,16.754999808385115,0.7484856664782301,56.21248275813694,4.154861903062659,43.868401066817775,7.844071623667196,7.6740928725699575,15.990943819665112,51.54249393938773,23.83501544333231,0.4063632082810573,255.10000610351562,0.4302747774883194,0,600.0,600.0
results_simulation_2012021817_cld1_0005_ch2_R050SC.nc.nc,RESULTS/,4.433237650826816,0.03919202431832396,0.3036225120906756,0.06338884356920545,15.20537447136987,0.6843581720995294,95.22161682688055,0.9869137072758487,31.29475797574938,4.53381873054823,74.6985248946881,16.25557382243788,105.99328287043748,20.78939255298611,0.22460122674256916,255.10000610351562,0.4302747774883194,1,600.0,600.0
results_simulation_2012021817_cld1_0005_ch2_singleLayer.nc.nc,RESULTS/,4.177450150740228,0.02119628794845959,0.7447220757490404,0.09083534887288652,16.011641799377294,1.2908391655507516,23.12121626820815,0.9545611318438045,11.38332519393943,5.025988535286293,41.407804556264885,5.260709384589086,52.79112975020432,10.28669791987538,0.22009405264696336,255.10000610351562,0.4302747774883194,1,600.0,600.0
results_simulation_2012021817_cld1_0006_ch2_singleLayer.nc.nc,RESULTS/,0.20347968186836946,0.00858423173367784,0.0,0.09245091315120434,12.832296106338426,0.08060295836389916,12.832296108614178,0.0,1.7407410195723059,0.24530407533756246,0.0,0.14601606202326653,1.7407410195723059,0.391320137360829,0.993758686395224,255.10000610351562,0.4302747774883194,0,600.0,600.0
results_simulation_2012021817_cld1_0007_ch2_R000HBR.nc.nc,RESULTS/,1.3782667943262084,0.0010037189245973089,0.12394755498822888,0.03655257211882036,24.994512220555784,0.14299318097751076,29.385106374751604,0.26046590945608167,20.11948249649467,0.9692241352045355,2.8797106537220265,0.8513341171339287,22.999193150216694,1.8205582523384642,0.5438835461225429,255.10000610351562,0.4302747774883194,1,600.0,600.0
results_simulation_2012021817_cld1_0007_ch2_R000P.nc.nc,RESULTS/,1.4008106597174987,0.0012457932240010803,0.0,0.001628463076223908,29.956590919856026,0.0008664610496098159,29.956612200185475,0.00036715186760220104,27.975674592887167,0.07124633034474029,0.0,0.03912230123196339,27.975674592887167,0.11036863157670368,0.6347404208126481,255.10000610351562,0.4302747774883194,1,600.0,600.0
results_simulation_2012021817_cld1_0007_ch2_R000SC.nc.nc,RESULTS/,1.4024556479617385,0.015095821646252684,1.0,0.021467806718731792,29.88823129728569,0.03582606589073281,29.88823129728553,0.04368192126269608,0.0,0.5999095405589878,24.004679889234396,0.7737107586332449,24.004679889234396,1.3736202991922326,0.5595356153589885,255.10000610351562,0.4302747774883194,1,600.0,600.0
results_simulation_2012021817_cld1_0007_ch2_R050P.nc.nc,RESULTS/,1.3990285473900395,0.0015576740189616732,0.0,0.0020201488823535646,30.097756880839675,0.000530965344019518,30.09777613341281,0.00039539601207816606,28.07174739246646,0.08845932885144736,0.0,0.048746083294923394,28.07174739246646,0.13720541214637075,0.6014553565598845,255.10000610351562,0.4302747774883194,1,600.0,600.0
