fname,date,tt,dtt,fi,dfi,rl,drl,ri,dri,lwp,dlwp,iwp,diwp,twp,dtwp,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012052705_cld1_0001_ch2_thinBoundaries.nc.nc,RESULTS/,0.17659834678343114,0.02839780436510966,1.0,0.31253099148692204,29.997186163483953,0.0,29.997187057853356,0.4896040530947948,0.0,1.103745593270693,3.0322132113449998,1.4352542875508112,3.0322132113449998,2.538999880821504,1.3250245408265169,262.3999938964844,0.7200422718718115,0,900.0,900.0
results_simulation_2012052705_cld1_0002_ch2_liqTopped.nc.nc,RESULTS/,0.7668199893186118,0.011047668203211219,0.17715412231548955,0.009277866196632184,2.2832809209701423,0.1016382846225405,30.121559636192224,0.03980953809483826,0.9604616127261133,0.06742113858965401,2.3455060818134386,0.15663019613952298,3.305967694539552,0.224051334729177,1.2217208495327254,262.3999938964844,0.7200422718718115,1,900.0,900.0
results_simulation_2012052705_cld1_0002_ch2_multiLayer.nc.nc,RESULTS/,0.8256671167983364,0.013656343673411878,0.1692540600119668,0.0071200416675711595,1.9593695066899208,0.07755314420422331,29.028798353129044,0.05249986796394271,0.8959799721326459,0.05796192387578983,2.3285318173044702,0.13646817627076466,3.2245117894371162,0.19443010014655449,1.2127927525088056,263.94000244140625,0.7200422718718115,1,500.0,900.0
results_simulation_2012052705_cld1_0002_ch2_singleLayer.nc.nc,RESULTS/,0.837730286208151,0.019462470428519892,0.15786253344196732,0.006897181523201452,1.9855260346835095,0.10060846209730642,32.04533352688763,0.04735750699161509,0.9338379799626206,0.07666194236413604,2.4556895231892812,0.1643432165420201,3.3895275031519017,0.24100515890615615,1.2130202887911075,263.20001220703125,0.7200422718718115,1,800.0,800.0
results_simulation_2012052705_cld1_0002_ch2_thinBoundaries.nc.nc,RESULTS/,0.8566017801214214,0.07762952936148612,0.1676366589168241,0.014927778292952859,1.9642941312000135,0.2697128091492579,30.245937818054447,0.30787084020211947,0.9336996099662442,0.22956587711113302,2.493005311454647,0.44792689303060435,3.4267049214208916,0.6774927701417374,1.211952067171597,262.3999938964844,0.7200422718718115,1,900.0,900.0
results_simulation_2012052705_cld1_0003_ch2_multiLayer.nc.nc,RESULTS/,0.17455625474407985,0.009855730155493547,0.43498707999816166,0.04252496028043379,2.64110407525904,0.5829584834598853,14.53523218140419,0.4696052947638658,0.17365530306887414,0.061204919263948145,0.6601987457206782,0.10181798473271614,0.8338540487895523,0.16302290399666428,1.3635141532167545,263.94000244140625,0.7200422718718115,0,500.0,900.0
results_simulation_2012052705_cld1_0004_ch2_multiLayer.nc.nc,RESULTS/,5.067333678594283,0.03256323254936363,0.0011128441975377502,0.015497573249587228,8.473721484618348,0.04943730043259154,29.72508343198592,0.0008159630093967391,28.59425976740662,0.7942094703792363,0.09605719806320735,1.3383188735082978,28.690316965469826,2.132528343887534,0.5451587423517644,263.94000244140625,0.7200422718718115,1,500.0,900.0
results_simulation_2012052705_cld1_0005_ch2_liqTopped.nc.nc,RESULTS/,1.137251923415373,0.022383458035871148,0.8107643835371204,0.011252830234183771,3.1282584300682217,0.8536957651304662,30.531517346709304,0.8402760576126451,0.4488186797166462,0.1580042846800471,16.20302408814972,0.5437977098958444,16.651842767866366,0.7018019945758915,0.8090083332593335,262.3999938964844,0.7200422718718115,0,900.0,900.0
results_simulation_2012052705_cld1_0005_ch2_multiLayer.nc.nc,RESULTS/,1.0799739506286987,0.018358023067355157,0.8106960969359247,0.011790022694271351,3.748769323085176,0.8450943783888274,29.299667696371518,0.9073514344929221,0.5109404744004638,0.1556896890477866,14.71864717653422,0.4642528710024844,15.229587650934684,0.619942560050271,0.8103731950508636,263.94000244140625,0.7200422718718115,1,500.0,900.0
results_simulation_2012052705_cld1_0005_ch2_singleLayer.nc.nc,RESULTS/,1.0472975122707382,0.01236913961898793,0.8693555305981072,0.020078694767782727,4.012007093017226,0.9780133198336517,24.03962206168266,0.9330585451912055,0.3659582434746925,0.14977635336027445,12.534050607861657,0.43752374543673356,12.900008851336349,0.5873000987970081,0.8154990711284889,263.20001220703125,0.7200422718718115,1,800.0,800.0
results_simulation_2012052705_cld1_0005_ch2_thinBoundaries.nc.nc,RESULTS/,1.1101666883317147,0.0135103153797866,0.8368125919131946,0.01583238674114705,3.6400023992173294,1.1439894191686588,27.81079530376565,0.9845474367354565,0.43962790101244403,0.1861700570131391,14.817684375262594,0.46067689117101557,15.257312276275039,0.6468469481841547,0.8098893029121196,262.3999938964844,0.7200422718718115,1,900.0,900.0
results_simulation_2012052705_cld1_0006_ch2_liqTopped.nc.nc,RESULTS/,5.374717572869329,0.0722849542673566,0.665846036974983,0.028020569154723594,5.538265051304346,0.4007622664912884,20.011091132666568,0.34956299157268717,6.631087241695803,1.125075062551235,41.41543850678452,2.2998746833647075,48.04652574848032,3.424949745915942,0.14164021414864125,262.3999938964844,0.7200422718718115,1,900.0,900.0
results_simulation_2012052705_cld1_0006_ch2_multiLayer.nc.nc,RESULTS/,4.490289521750194,0.026155278753247992,0.6603576843615954,0.01794389407098918,6.998657129380799,0.013567266675659162,28.09050123546754,0.004778766548848012,7.1157322104638405,0.4311788255591839,47.7442587173484,1.5754577162712642,54.85999092781224,2.006636541830448,0.14044783872646732,263.94000244140625,0.7200422718718115,1,500.0,900.0
results_simulation_2012052705_cld1_0006_ch2_singleLayer.nc.nc,RESULTS/,4.63887426178839,0.045719291604219114,0.7160607741436608,0.020227928848872347,5.833440204245466,0.40674449772581306,24.000335954357936,0.24906205957018343,5.122376381254966,0.7725690177951996,45.63837451451204,1.7390338461345962,50.760750895767,2.511602863929796,0.13566987756716017,263.20001220703125,0.7200422718718115,1,800.0,800.0
results_simulation_2012052705_cld1_0006_ch2_thinBoundaries.nc.nc,RESULTS/,5.525565849708561,0.34117356692507517,0.7152388559746319,0.09895586250250983,4.188409246958948,1.455433069537391,20.39865835559142,6.103885909518803,4.393547626986633,3.324773212733826,46.709303016045716,9.346517785850757,51.10285064303235,12.671290998584583,0.1752556662709263,262.3999938964844,0.7200422718718115,1,900.0,900.0
results_simulation_2012062305_cld1_0001_ch2_multiLayer.nc.nc,RESULTS/,1.0302986957613236,0.03389080034576909,1.0,0.061123140002397006,15.77063926509134,0.20250598126457625,15.770639271437723,0.23404783554848527,0.0,0.6621049663697696,9.592081261296945,0.901822159196869,9.592081261296945,1.5639271255666385,1.1455506009029675,271.2142900739397,2.068363316299638,1,1200.0,2800.0
results_simulation_2012062305_cld1_0002_ch2_multiLayer.nc.nc,RESULTS/,1.8804495488396498,0.029289729684007653,0.5462379812244406,0.03132894909974635,4.018510386067394,0.6217397118948707,26.353504192054636,1.1319535330826496,2.28593387528726,0.5471098295085897,15.55126815946719,1.134156649280132,17.83720203475445,1.6812664787887217,0.8247197403369398,271.2142900739397,2.068363316299638,1,1200.0,2800.0
results_simulation_2012062305_cld1_0003_ch2_multiLayer.nc.nc,RESULTS/,4.234598034010053,0.10258254235391621,0.6734114266188811,0.3221725921296252,18.05033360120818,4.949127544214688,26.19826022443137,5.931291035827605,16.642062587534884,21.383188863890066,42.89574432928922,21.561318855375827,59.53780691682411,42.94450771926589,0.15854905202711386,271.2142900739397,2.068363316299638,1,1200.0,2800.0
results_simulation_2012062305_cld1_0004_ch2_multiLayer.nc.nc,RESULTS/,3.439350098810086,0.019819671788391932,0.33924684833813523,0.012263700119183945,5.998417764971656,0.014432585062361508,20.229958221443596,0.005743209959112308,9.087848518976733,0.24290792714098444,13.667926003399561,0.5728556666319312,22.755774522376292,0.8157635937729156,0.5521935592912992,271.2142900739397,2.068363316299638,1,1200.0,2800.0
results_simulation_2012062305_cld1_0005_ch2_multiLayer.nc.nc,RESULTS/,0.13966641091594525,0.019643758988723795,1.0,0.28022432348596393,30.773761939172765,0.45171952041928537,30.773761939172672,0.38250540736220434,0.0,0.8029474683459044,2.478552212296139,1.0431534438810843,2.478552212296139,1.8461009122269887,1.834134223160551,271.2142900739397,2.068363316299638,1,1200.0,2800.0
results_simulation_2012071805_cld1_0001_ch2_multiLayer.nc.nc,RESULTS/,2.9835343916433668,0.012971125335276558,0.28919321886965577,0.01706773597155188,8.00026833722297,0.09703453966643893,28.998218060741163,0.021944659439533668,11.310867257130562,0.457957342907365,14.361849755032729,0.9100533383764386,25.67271701216329,1.3680106812838035,0.484411550279202,272.8000030517578,1.2893351263098007,1,100.0,400.0
results_simulation_2012071805_cld1_0002_ch2_multiLayer.nc.nc,RESULTS/,0.6858740046316996,0.05083710953756849,1.0,0.14831146619623448,30.377575342818496,0.46010874266655677,30.377419734875506,0.46805753133467426,0.0,2.060064977565471,11.975121809159422,2.6636471696388964,11.975121809159422,4.723712147204367,1.2691398220529024,272.8000030517578,1.2893351263098007,1,100.0,400.0
