fname,date,tt,dtt,fi,dfi,rl,drl,ri,dri,lwp,dlwp,iwp,diwp,twp,dtwp,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012021817_cld1_0005_ch2_R050P.nc.nc,RESULTS/,0.7858502128391935,0.5033991249351387,3.448713311010809,0.33996215968828225,5.676747773350158,4.832520764089089,26.762289684275157,9.905769380027447,2.9740489639477596,4.436871555060799,53.05912444687031,5.230483325140172,56.033173410818065,9.667354880200971,0.4424988503709401,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0005_ch2_R050SC.nc.nc,RESULTS/,0.497685243531912,1.0042104185332985,3.705493327857473,0.6870202060925451,6.773962734059262,5.976055881475549,22.913002603693478,11.48469807214032,2.247534195317587,6.517785852687394,48.90713890933843,9.067792447244841,51.15467310465601,15.585578299932235,0.18513708607809665,255.10000610351562,-1.0,0,600.0,600.0
results_simulation_2012021817_cld1_0005_ch2_singleLayer.nc.nc,RESULTS/,0.7159214609648148,0.6979863413424884,3.5034559465724735,0.5633503475514625,10.629224410537446,5.651334748330357,25.62994315019954,10.059133059605662,5.073126579276561,7.643310191363462,51.587821983621374,8.295342170741446,56.660948562897936,15.938652362104907,0.04224342756595879,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0006_ch2_singleLayer.nc.nc,RESULTS/,0.09961832030424524,0.09777514833463595,0.09791260399080037,0.09603074663846813,7.565621990998482,6.387058345284791,17.395179292159902,7.786113011824108,0.5024497032000855,0.917331890970762,0.9992264347059917,0.9800237137957514,1.5016761379060772,1.8973556047665134,0.2799178296624069,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0008_ch2_singleLayer.nc.nc,RESULTS/,0.7976044312580209,0.7471837757075462,3.1519885343374625,0.5717261737571018,10.572617477450498,6.495458081697252,23.211013399528262,10.65441323421087,5.6218443666736775,8.720329596617006,42.100416681179595,7.636514797048928,47.72226104785327,16.356844393665934,0.05602684325059841,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0009_ch2_singleLayer.nc.nc,RESULTS/,1.4469029150293002,0.984166227051476,2.484048145897836,0.9339777605291992,11.510213083269013,4.061607853084926,30.616188634928886,8.827794961672637,11.102773908526883,11.469810150035919,43.80414771835151,16.46999957130832,54.90692162687839,27.93980972134424,0.04604088989608549,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021818_cld2_0001_ch2_singleLayer.nc.nc,RESULTS/,0.586022835726839,0.3912086509050466,0.00013510643672279325,0.38042262114818387,16.778495365850173,4.176659256166567,21.124338559647313,4.523014397293243,6.555054289016764,6.007673491636202,0.0016524609209174275,4.652876135034222,6.556706749937681,10.660549626670424,0.23276474986015647,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R000HBR.nc.nc,RESULTS/,2.003649926490787,1.2933315182322116,0.534092543805395,1.3255268158701272,35.45985776965643,9.718129742892451,53.31374053253203,8.588322353785477,47.36609427569724,43.555387753668285,16.460648341984434,40.85254115150317,63.826742617681674,84.40792890517145,0.16555482870973792,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R000P.nc.nc,RESULTS/,1.7909103060863982,0.8810338263721688,0.8310557225506239,0.8942131414080782,45.093908179182726,8.046476280359265,61.35050988496202,2.5445552824693682,53.839429933208045,36.09318384490383,29.51749390931249,31.760729661877093,83.35692384252053,67.85391350678091,0.19773008287858584,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R000SC.nc.nc,RESULTS/,1.518634330917075,1.2863147208546277,1.099844071633232,1.3251156332150988,37.313675088832724,7.720040617511051,56.13380812441855,11.647456345352719,37.777218668391065,39.814032182519114,35.68569943704927,42.99493134284114,73.46291810544034,82.80896352536026,0.1704978982288156,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R050P.nc.nc,RESULTS/,2.059573233684945,1.1363486324801262,0.5416086624658095,1.156275726941461,44.06538246026457,7.182458321299467,60.154401010614585,5.675735437400822,60.5039214981673,43.244290672694305,18.81602922926057,40.17019011869157,79.31995072742788,83.41448079138587,0.177196799322727,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_R050SC.nc.nc,RESULTS/,1.578516817300144,1.0484100697921865,1.038087389288493,1.0677702430000946,39.880911016170195,6.5774590492607965,57.1460534104321,12.692980600418654,41.96845915218348,34.7961189508001,34.33636240889885,35.31820748408261,76.30482156108232,70.11432643488271,0.16481755225622638,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0002_ch2_singleLayer.nc.nc,RESULTS/,1.5313497926467823,0.9375000995668233,1.085823617735002,0.9597203135464347,45.861686785077694,6.102159502492457,63.15022339069902,10.764757912397144,46.820189699173596,34.89325107743481,39.71835207690802,35.10565109249795,86.53854177608162,69.99890216993276,0.15512869662081963,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0003_ch2_singleLayer.nc.nc,RESULTS/,2.033633413257839,0.389862743285138,5.027494159079537,0.45079104361855615,11.317138173229766,6.904841104067413,21.9873251340007,11.640412856440234,15.343273554357225,12.3026974112133,63.60778143273048,5.703558724848663,78.9510549870877,18.006256136061964,0.11902520718999401,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0004_ch2_singleLayer.nc.nc,RESULTS/,0.7694485947896051,0.6888561549903008,0.018323515285861493,0.6935282609165481,15.49499746300139,4.877202727761128,26.09034151845902,6.383432126340035,7.948402682783276,9.617720772884955,0.27436678524887187,10.384531732077914,8.222769468032148,20.00225250496287,0.20076061932101705,229.0,-1.0,1,6000.0,6000.0
results_simulation_2012021818_cld2_0005_ch2_singleLayer.nc.nc,RESULTS/,1.5634973462553263,1.020852624941812,1.3640889076057954,1.0299345313098922,18.46960496680968,6.16884021390778,40.34287985076161,11.418268928242195,19.251452234660754,18.999806677282628,31.595183470068708,23.855510172839733,50.846635704729465,42.855316850122364,0.09951431121107653,229.0,-1.0,1,6000.0,6000.0
