fname,date,lat,lon,tl,dtl,dtl_res,ti,dti,dti_res,rl,drl,drl_res,ri,dri,dri_res,lwp,dlwp,dlwp_res,iwp,diwp,diwp_res,twp,dtwp,dtwp_res,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012021817_cld1_0005_ch2_R000P.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,2.1220079557844667,0.017748765533168353,0.021427750874479966,2.100394693230627,0.01383585977753776,0.01670377333529368,10.616377730898256,0.5631175155854974,0.6798411875165581,29.63547471684361,0.3165474444777135,0.3821617772540883,15.018692004386095,0.9222449648475145,1.113409003858107,35.68166123408695,0.23504644881374728,0.2837671577609213,50.70035323847305,1.1572914136612618,1.3971761616190284,0.567785314432208,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0005_ch2_R000SC.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,2.16506703963351,0.02394448648215949,0.012477028359140663,2.124872959488602,0.026416139786106192,0.013764961111020064,12.726383262594991,0.8621873794851571,0.4492698723250834,30.092598492204505,2.148243948930681,1.1194101278025437,18.368981957058654,1.4476134595395262,0.7543245582320561,36.64054022512545,0.4555251903608632,0.23736573856658674,55.0095221821841,1.9031386499003895,0.9916902967986428,0.17874589933979065,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0005_ch2_R050P.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,2.089671215378762,0.015416367983051526,0.015614176638245103,2.0914677430190562,0.011752191974457203,0.011902985293129918,11.673925347441504,0.5803397841405712,0.5877861704996918,29.742081956645485,0.16198735010644336,0.16406582279976217,16.263110512686012,0.9284592473470042,0.9403723824850383,35.64409674838375,0.2002891092294058,0.2028590348688394,51.907207261069765,1.12874835657641,1.1432314173538778,0.4435707089538298,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0005_ch2_R050SC.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,2.5152608796835234,0.1317136331005974,0.07040599254648262,1.6807000620241466,0.1435477030857725,0.07673175718873826,15.53654227004973,1.3658458916163736,0.7300970552633714,23.727183957338216,5.326574661205329,2.8472586099624086,26.05230465160368,3.654555444712252,1.9535001604928872,22.87859860431288,1.9540732405161712,1.0445271515818408,48.93090325591656,5.608628685228423,2.9980273120747283,0.1892574598090236,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0005_ch2_singleLayer.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,1.9932551777768084,0.2830430070715716,0.18154926037012528,2.2219244860954985,0.25986425863837287,0.16668196271847066,16.03241915868185,3.3006252763885944,2.1170849048242557,25.953796358084293,10.227622038492118,6.56019463488781,21.3044683335538,7.411235034245173,4.753709525691057,33.08803262067449,3.8698599979242463,2.4822030673996696,54.39250095422829,11.28109503216942,7.235912593090726,0.07828440798690098,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0006_ch2_singleLayer.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,0.14846164872725184,0.04345967775071647,0.2438989926440927,0.04753746624211992,0.04826177577976624,0.27084872933062637,9.989140616746038,2.8522142349992428,16.006841622519584,29.491583421684066,2.3577721572016723,13.2319953526645,0.9886695235536493,0.5717128400411339,3.2084956213332037,0.8040115567525893,0.816262273863564,4.5809255068721155,1.7926810803062385,1.3879751139046979,7.789421128205319,0.6406087308551677,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0007_ch2_R000HBR.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,1.3669206605337887,0.24247524276595867,0.6905281951441538,0.0029381515719163025,0.24239285031491334,0.6902935554759351,25.418332446951073,1.0878125479979335,3.0979048700209524,33.750438910970246,3.9739775978863725,11.317211385825775,23.163229185369193,5.100179851617722,14.524443599578058,0.05725185206769177,4.723187133647685,13.45083254488738,23.220481037436883,9.823366985265407,27.97527614446544,0.338037299597567,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0007_ch2_R000P.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,1.3882306460272855,0.1294857858422054,0.3326781408830085,0.0,0.1296742246709339,0.33316228266585995,27.587964974056288,1.044836278571263,2.6844196714054456,35.39176635155059,1.616282048130982,4.152592529113992,25.532305625674855,3.3484820442977634,8.603004368638757,0.0,2.6372344392988305,6.775649115708647,25.532305625674855,5.985716483596594,15.378653484347403,0.4427982720368203,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0007_ch2_R000SC.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,0.30423624923744674,0.21357952449717357,0.5941862871765111,1.1135144311562821,0.2118852008215411,0.589472614850152,16.591006462999207,5.0264638796896595,13.983811965735343,37.500082228990955,4.906310520391354,13.649540791467462,3.365057051584744,3.3818211926541273,9.408354022178697,24.13071999674076,4.591731932140067,12.774371302171525,27.495777048325504,7.9735531247941935,22.182725324350223,0.33041409349838086,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0007_ch2_R050P.nc.nc,RESULTS_19052020/,79.9830551147461,-85.94972229003906,1.378876100645909,0.1558596537774378,0.4130855946906062,0.004710441737898391,0.15568602498113177,0.4126254143114048,28.231822291927266,1.4247218259958754,3.776038560951738,36.34908711506005,1.6798074620401877,4.452109623016744,25.95212335734728,4.2431446159068305,11.245898951649338,0.09883420861485723,3.2665949477988616,8.657681984535234,26.050957565962136,7.509739563705692,19.90358093618457,0.39416814906053516,255.10000610351562,-1.0,1,600.0,600.0
