fname,date,tt,dtt,fi,dfi,rl,drl,ri,dri,lwp,dlwp,iwp,diwp,twp,dtwp,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012012006_cld1_0002_ch2_R000HBR.nc.nc,RESULTS/,1.1108902855134464,0.085574684420746,0.0,0.16606808930605127,18.738282751636046,0.4515718333775892,18.73834511022191,0.9761024017517773,13.877450850664436,3.7080480111875604,0.0,2.0173714971543526,13.877450850664436,5.725419508341913,0.6966697786634369,254.8000030517578,0.46136410442844233,1,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R000P.nc.nc,RESULTS/,1.1204401103669186,0.004859108228141066,0.0,0.007628421112690744,22.08609508671882,0.005636292523164634,22.08661513569574,0.0,16.497431211024995,0.20160525560874373,0.0,0.10866060147013341,16.497431211024995,0.31026585707887716,0.8549136913881515,254.8000030517578,0.46136410442844233,1,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R000SC.nc.nc,RESULTS/,1.1773292296901154,0.008349848225094273,0.7690379178373283,0.02961072520796933,7.09587615902112,1.0997635238340426,34.96506185803183,1.174365379356906,1.2863329098041456,0.3734024894451259,18.141891906695314,0.8271966240350043,19.42822481649946,1.2005991134801302,0.6817623640389929,254.8000030517578,0.46136410442844233,1,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R050P.nc.nc,RESULTS/,1.1151562109710718,0.20196231535280953,0.0,0.37881605561220566,19.44192545459913,0.42387319971728565,19.44192551426885,0.0,14.453855949288531,8.408166773134145,0.0,4.7764410902082775,14.453855949288531,13.184607863342421,0.7400595408391024,254.8000030517578,0.46136410442844233,0,3200.0,3200.0
results_simulation_2012012006_cld1_0002_ch2_R050SC.nc.nc,RESULTS/,1.1836749577862196,0.006010585404297143,0.7779503316341482,0.03108365672348443,6.001774883844471,0.8815985629555716,35.97563047273796,1.111358641344567,1.0516495279454423,0.3070319154011194,19.09722436800508,0.8600225324600095,20.148873895950523,1.1670544478611289,0.6818121763281517,254.8000030517578,0.46136410442844233,0,3200.0,3200.0
results_simulation_2012021705_cld1_0002_ch2_R000HBR.nc.nc,RESULTS/,0.9148783168599424,0.0030809213664147383,0.0,0.0041009183596452566,18.209713032553182,0.004505863603703338,18.210035220799288,0.0,11.106447739816542,0.08569664269200794,0.0,0.03982826776222612,11.106447739816542,0.12552491045423406,0.7312167541149704,255.5,0.3593720212967801,1,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R000P.nc.nc,RESULTS/,0.9285596716462451,0.0027555482158070914,0.0,0.002535668062159318,18.728344929007747,0.0026010370876618067,18.728871985497996,0.0,11.593590545171368,0.06541221433661397,0.0,0.025734529737842553,11.593590545171368,0.09114674407445653,0.8322248728907738,255.5,0.3593720212967801,1,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R000SC.nc.nc,RESULTS/,1.033695384271125,0.010032411595683632,0.6773783038813892,0.017620892821295614,6.757664613980847,0.6853028471409397,68.09817593994002,0.815737836990302,1.5024205727949862,0.24900276856280423,27.655394032827534,0.9878178849347957,29.15781460562252,1.2368206534975998,0.6685353878525486,255.5,0.3593720212967801,1,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R050P.nc.nc,RESULTS/,0.9199823301049176,0.1717971733154418,0.0,0.38829242925446816,20.493222806969023,0.5419471407760459,20.49338975430816,0.0,12.568935246209731,7.5599287623766624,0.0,4.242401267126853,12.568935246209731,11.802330029503516,0.8301636076848304,255.5,0.3593720212967801,0,1600.0,1600.0
results_simulation_2012021705_cld1_0002_ch2_R050SC.nc.nc,RESULTS/,0.9649550566655408,0.005023550659024328,0.6763706206771456,0.03030255759682836,8.464369984985135,0.6820772591486453,32.558883764633684,0.5974850924457771,1.7622130215450142,0.3161792179526691,12.312699942120023,0.615730923907344,14.074912963665037,0.9319101418600131,0.6800102988603631,255.5,0.3593720212967801,1,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R000HBR.nc.nc,RESULTS/,5.511906331356896,0.27713917065931304,0.42490741657924014,0.03987695677512927,5.9416442473783615,1.3912565034591189,89.9266716194951,9.747889762917136,12.556106234066485,4.442019024002406,122.53133539290982,17.660341756260372,135.0874416269763,22.102360780262778,0.28115579769679055,255.5,0.3593720212967801,0,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R000P.nc.nc,RESULTS/,5.441774946557382,0.14868970907964962,0.40780783503072354,0.13460235002322718,6.097003157821604,1.6440379950937198,50.22170515916352,1.41883482762614,13.098706011208709,6.867202340369162,64.19317899353224,22.941812828890832,77.29188500474095,29.809015169259993,0.33536004477607884,255.5,0.3593720212967801,1,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R000SC.nc.nc,RESULTS/,5.6299453459803335,0.27549893210812054,0.4511782511977763,0.13679513589371414,6.3054289160767345,2.2412772294418044,80.65253116386528,7.947566269687569,12.988496067042695,8.489786903219958,119.04427785033876,41.919109089006476,132.03277391738146,50.408895992226434,0.16641435637889593,255.5,0.3593720212967801,1,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R050P.nc.nc,RESULTS/,5.289834051065818,0.18755124316119412,0.30642887556816245,0.15102074856835093,8.43956732890144,1.703611265678843,83.64225176634,4.5143900368453425,20.642484864364064,9.39354368826935,78.89982652888311,41.68249519647245,99.54231139324718,51.076038884741806,0.1955689117268991,255.5,0.3593720212967801,1,1600.0,1600.0
